Session_ID,Customer_ID,Vehicle_ID,Station_ID,Session_Start,Duration_Minutes,Energy_kWh,Tariff_per_kWh,Revenue,Charger_Type,Payment_Method,Weather,Traffic
CS023469,CU00185,V00185,S038,2026-04-19 10:20,140,30.35,10.0,303.5,DC Ultra Fast 120kW,Debit Card,Rain,High
CS023470,CU02216,V02216,S029,2026-05-16 16:07,49,41.6,11.5,478.4,DC Fast 60kW,Wallet,Cloudy,High
CS023471,CU00354,V00354,S033,2026-02-20 12:13,30,51.74,12.0,620.88,DC Ultra Fast 120kW,UPI,Clear,Medium
CS023472,CU01683,V01683,S027,2026-05-28 09:12,106,12.22,10.0,122.2,DC Fast 60kW,Wallet,Cloudy,Low
CS023473,CU00781,V00781,S050,2026-05-29 02:33,70,32.63,12.0,391.56,AC Slow,Credit Card,Hot,Low
CS023474,CU02586,V02586,S021,2026-01-04 22:21,101,62.46,10.0,624.6,DC Ultra Fast 120kW,Credit Card,Fog,Low
CS023475,CU00962,V00962,S025,2026-03-24 06:12,126,25.95,11.5,298.43,DC Ultra Fast 120kW,Credit Card,Fog,Low
CS023476,CU00780,V00780,S032,2026-02-13 14:10,26,63.07,8.5,536.1,AC Fast,Net Banking,Hot,Medium
CS023477,CU00079,V00079,S035,2026-04-30 21:15,125,14.28,11.5,164.22,AC Fast,UPI,Fog,Medium
CS023478,CU00984,V00984,S010,2026-04-09 05:50,23,39.06,11.5,449.19,AC Slow,Credit Card,Cloudy,Medium
CS023479,CU02558,V02558,S039,2026-05-20 02:08,133,32.4,11.5,372.6,AC Slow,Credit Card,Cloudy,Low
CS023480,CU02672,V02672,S036,2026-03-12 18:42,108,64.25,12.0,771.0,DC Ultra Fast 120kW,Credit Card,Clear,Medium
CS023481,CU02817,V02817,S009,2026-01-31 17:32,100,59.92,12.0,719.04,AC Fast,Credit Card,Clear,High
CS023482,CU02223,V02223,S013,2026-01-13 08:46,87,50.62,12.0,607.44,DC Ultra Fast 120kW,Credit Card,Hot,High
CS023483,CU00242,V00242,S017,2026-03-24 02:57,29,62.91,9.0,566.19,AC Slow,Net Banking,Hot,Low
CS023484,CU02495,V02495,S023,2026-06-03 16:46,103,11.12,12.0,133.44,DC Ultra Fast 120kW,UPI,Clear,High
CS023485,CU01544,V01544,S042,2026-06-28 18:23,51,44.18,12.0,530.16,DC Fast 60kW,Debit Card,Rain,Medium
CS023486,CU02082,V02082,S029,2026-01-09 18:19,40,64.85,11.5,745.77,DC Fast 30kW,Debit Card,Hot,Medium
CS023487,CU00271,V00271,S002,2026-05-30 13:02,33,14.0,12.0,168.0,AC Fast,Net Banking,Rain,High
CS023488,CU01637,V01637,S010,2026-06-19 00:12,60,53.06,10.0,530.6,AC Fast,Credit Card,Fog,Medium
CS023489,CU02287,V02287,S049,2026-04-05 18:28,36,30.03,12.0,360.36,DC Fast 60kW,Net Banking,Clear,High
CS023490,CU02919,V02919,S014,2026-01-04 10:01,20,25.61,11.5,294.51,DC Fast 60kW,Net Banking,Rain,High
CS023491,CU00171,V00171,S030,2026-01-01 19:39,80,48.91,11.5,562.46,DC Fast 30kW,Net Banking,Hot,Low
CS023492,CU02210,V02210,S030,2026-05-29 17:14,81,62.04,11.5,713.46,DC Fast 30kW,UPI,Fog,High
CS023493,CU00050,V00050,S020,2026-05-08 07:17,90,16.63,11.5,191.24,AC Fast,Credit Card,Hot,High
CS023494,CU01409,V01409,S020,2026-05-16 22:57,115,28.39,9.0,255.51,DC Ultra Fast 120kW,Net Banking,Rain,Low
CS023495,CU01678,V01678,S021,2026-06-21 10:15,64,8.84,10.0,88.4,DC Fast 30kW,Wallet,Clear,Medium
CS023496,CU02644,V02644,S036,2026-02-28 15:31,59,54.5,11.5,626.75,DC Fast 30kW,Debit Card,Fog,Medium
CS023497,CU02162,V02162,S022,2026-03-06 19:49,141,55.89,12.0,670.68,DC Fast 30kW,UPI,Rain,High
CS023498,CU00529,V00529,S017,2026-06-12 19:50,54,45.26,8.5,384.71,AC Fast,Net Banking,Rain,Low
CS023499,CU01921,V01921,S048,2026-02-10 07:24,31,22.48,8.5,191.08,AC Slow,UPI,Fog,High
CS023500,CU00555,V00555,S017,2026-03-14 08:01,72,27.33,11.5,314.29,DC Ultra Fast 120kW,Debit Card,Fog,High
CS023501,CU00946,V00946,S041,2026-06-17 03:35,27,34.17,10.0,341.7,DC Fast 30kW,UPI,Rain,Low
CS023502,CU00958,V00958,S009,2026-03-22 02:49,108,19.76,8.5,167.96,AC Slow,Wallet,Rain,High
CS023503,CU01838,V01838,S031,2026-05-05 09:47,108,65.01,8.5,552.59,AC Fast,Debit Card,Clear,High
CS023504,CU02855,V02855,S048,2026-05-29 15:30,51,41.44,10.0,414.4,DC Fast 60kW,Debit Card,Rain,Low
CS023505,CU02783,V02783,S022,2026-01-15 02:04,77,48.16,10.0,481.6,DC Ultra Fast 120kW,Credit Card,Hot,Low
CS023506,CU01976,V01976,S029,2026-04-24 23:30,119,29.94,12.0,359.28,AC Fast,Credit Card,Fog,Low
CS023507,CU00971,V00971,S028,2026-04-09 10:10,60,42.95,8.5,365.08,AC Slow,Credit Card,Clear,Low
CS023508,CU02036,V02036,S026,2026-03-13 12:11,122,32.31,9.0,290.79,AC Slow,Credit Card,Hot,High
CS023509,CU00885,V00885,S006,2026-05-17 10:46,130,41.27,8.5,350.8,DC Ultra Fast 120kW,Net Banking,Rain,High
CS023510,CU00986,V00986,S008,2026-05-02 15:18,148,17.86,8.5,151.81,DC Fast 30kW,Credit Card,Rain,High
CS023511,CU02100,V02100,S031,2026-03-09 02:46,122,34.44,12.0,413.28,DC Fast 60kW,Net Banking,Cloudy,Medium
CS023512,CU01485,V01485,S026,2026-05-19 15:32,57,26.61,8.5,226.19,DC Ultra Fast 120kW,Wallet,Hot,High
CS023513,CU02633,V02633,S047,2026-02-25 23:28,108,71.61,11.5,823.51,AC Fast,Wallet,Rain,Low
CS023514,CU00658,V00658,S016,2026-01-08 08:51,55,12.32,10.0,123.2,AC Slow,Debit Card,Clear,Low
CS023515,CU02585,V02585,S030,2026-06-04 00:46,53,44.56,8.5,378.76,DC Ultra Fast 120kW,Credit Card,Cloudy,Medium
CS023516,CU00791,V00791,S040,2026-02-23 11:15,75,57.17,8.5,485.94,AC Slow,UPI,Cloudy,Medium
CS023517,CU00281,V00281,S042,2026-02-02 13:03,51,41.73,8.5,354.7,DC Fast 60kW,Credit Card,Hot,Medium
CS023518,CU00352,V00352,S042,2026-02-16 17:13,138,64.9,10.0,649.0,DC Fast 60kW,Credit Card,Fog,Medium
CS023519,CU02217,V02217,S013,2026-05-26 06:33,62,58.94,9.0,530.46,DC Ultra Fast 120kW,Wallet,Hot,High
CS023520,CU02479,V02479,S045,2026-04-24 21:47,20,34.21,10.0,342.1,DC Fast 30kW,Credit Card,Fog,High
CS023521,CU00864,V00864,S022,2026-01-23 03:43,65,34.71,9.0,312.39,DC Fast 30kW,Net Banking,Fog,Low
CS023522,CU00427,V00427,S048,2026-05-20 17:53,65,52.25,8.5,444.12,DC Fast 30kW,Credit Card,Clear,Medium
CS023523,CU01402,V01402,S023,2026-02-28 14:33,116,48.55,9.0,436.95,AC Slow,Net Banking,Fog,Medium
CS023524,CU01518,V01518,S017,2026-03-19 08:02,33,31.23,10.0,312.3,DC Fast 60kW,Wallet,Cloudy,Low
CS023525,CU02088,V02088,S007,2026-05-26 05:42,51,56.1,10.0,561.0,AC Slow,Credit Card,Cloudy,Low
CS023526,CU00518,V00518,S018,2026-03-15 01:53,81,38.96,8.5,331.16,AC Fast,Wallet,Clear,Medium
CS023527,CU01359,V01359,S040,2026-03-23 11:55,61,28.42,11.5,326.83,DC Fast 60kW,Credit Card,Clear,Medium
CS023528,CU00642,V00642,S034,2026-06-03 16:49,24,39.51,9.0,355.59,AC Fast,Credit Card,Rain,Low
CS023529,CU00812,V00812,S028,2026-01-09 18:08,131,15.98,12.0,191.76,DC Ultra Fast 120kW,Wallet,Hot,Low
CS023530,CU00580,V00580,S033,2026-05-06 00:50,147,63.03,10.0,630.3,DC Ultra Fast 120kW,Debit Card,Fog,High
CS023531,CU02279,V02279,S011,2026-01-27 18:47,132,52.65,11.5,605.48,DC Fast 30kW,Debit Card,Fog,Medium
CS023532,CU00105,V00105,S024,2026-05-07 17:01,47,71.62,8.5,608.77,AC Fast,Net Banking,Fog,High
CS023533,CU00325,V00325,S027,2026-03-26 10:39,75,60.78,12.0,729.36,DC Fast 60kW,Debit Card,Fog,High
CS023534,CU02349,V02349,S015,2026-01-16 19:12,77,38.65,9.0,347.85,AC Slow,UPI,Rain,High
CS023535,CU02502,V02502,S003,2026-04-16 21:54,106,70.98,12.0,851.76,DC Fast 30kW,Net Banking,Clear,Low
CS023536,CU00572,V00572,S026,2026-05-20 08:23,117,35.61,9.0,320.49,DC Fast 30kW,Debit Card,Hot,High
CS023537,CU00861,V00861,S033,2026-01-05 07:39,124,59.53,11.5,684.6,DC Fast 60kW,Wallet,Cloudy,High
CS023538,CU01222,V01222,S029,2026-01-20 17:21,86,43.38,11.5,498.87,DC Fast 30kW,Net Banking,Clear,Medium
CS023539,CU01154,V01154,S005,2026-03-31 23:50,94,13.61,10.0,136.1,DC Fast 30kW,Net Banking,Cloudy,Low
CS023540,CU00094,V00094,S007,2026-05-27 06:32,142,35.71,10.0,357.1,AC Fast,UPI,Fog,Low
CS023541,CU02224,V02224,S032,2026-04-02 11:42,133,44.11,12.0,529.32,DC Ultra Fast 120kW,Wallet,Rain,Low
CS023542,CU00175,V00175,S018,2026-03-04 22:10,69,44.32,11.5,509.68,DC Fast 60kW,UPI,Hot,Low
CS023543,CU01979,V01979,S022,2026-02-26 02:39,139,36.82,10.0,368.2,AC Fast,UPI,Rain,Medium
CS023544,CU00341,V00341,S005,2026-02-16 20:37,107,24.77,10.0,247.7,DC Ultra Fast 120kW,Credit Card,Clear,High
CS023545,CU02637,V02637,S017,2026-01-30 10:16,126,48.33,8.5,410.81,DC Ultra Fast 120kW,Wallet,Clear,Medium
CS023546,CU01179,V01179,S008,2026-06-21 13:21,92,25.15,8.5,213.77,DC Fast 30kW,Net Banking,Cloudy,Medium
CS023547,CU01135,V01135,S050,2026-03-25 18:16,37,23.33,12.0,279.96,DC Fast 60kW,Debit Card,Hot,High
CS023548,CU02925,V02925,S050,2026-04-03 18:34,111,15.35,12.0,184.2,DC Ultra Fast 120kW,Wallet,Rain,High
CS023549,CU02658,V02658,S044,2026-02-17 23:17,60,64.52,11.5,741.98,AC Slow,Credit Card,Hot,Medium
CS023550,CU02732,V02732,S017,2026-01-07 17:47,51,53.79,11.5,618.59,DC Fast 60kW,Credit Card,Cloudy,Low
CS023551,CU02331,V02331,S016,2026-04-15 05:42,77,48.92,8.5,415.82,DC Ultra Fast 120kW,Credit Card,Clear,Medium
CS023552,CU00755,V00755,S018,2026-05-05 16:00,43,37.71,11.5,433.67,AC Slow,UPI,Rain,High
CS023553,CU01117,V01117,S026,2026-02-10 23:48,105,65.77,9.0,591.93,DC Fast 30kW,Credit Card,Clear,High
CS023554,CU00197,V00197,S012,2026-01-27 02:06,68,66.25,10.0,662.5,DC Ultra Fast 120kW,Wallet,Cloudy,Medium
CS023555,CU01279,V01279,S010,2026-06-21 03:38,99,40.28,9.0,362.52,AC Slow,Net Banking,Fog,Low
CS023556,CU01236,V01236,S028,2026-04-08 06:47,126,14.97,10.0,149.7,DC Fast 30kW,Credit Card,Rain,Medium
CS023557,CU02492,V02492,S020,2026-05-04 02:33,115,14.24,10.0,142.4,AC Slow,Net Banking,Hot,High
CS023558,CU01208,V01208,S015,2026-02-07 20:15,134,23.24,12.0,278.88,DC Fast 60kW,Wallet,Cloudy,Low
CS023559,CU01953,V01953,S041,2026-05-12 20:44,140,43.31,12.0,519.72,AC Fast,UPI,Fog,Medium
CS023560,CU01890,V01890,S010,2026-04-13 12:55,101,41.28,8.5,350.88,DC Fast 60kW,Net Banking,Fog,Low
CS023561,CU02799,V02799,S005,2026-03-27 11:55,122,29.83,8.5,253.55,AC Fast,UPI,Hot,Low
CS023562,CU02293,V02293,S010,2026-06-18 02:35,29,21.92,9.0,197.28,AC Fast,Net Banking,Clear,High
CS023563,CU00134,V00134,S022,2026-02-18 04:02,131,54.77,12.0,657.24,AC Fast,UPI,Clear,Low
CS023564,CU02964,V02964,S025,2026-05-17 01:35,72,14.72,9.0,132.48,AC Fast,Wallet,Cloudy,High
CS023565,CU02185,V02185,S009,2026-03-15 09:34,74,62.95,11.5,723.93,AC Slow,Debit Card,Rain,High
CS023566,CU02184,V02184,S025,2026-04-28 15:59,48,49.62,12.0,595.44,AC Slow,Net Banking,Rain,Low
CS023567,CU00573,V00573,S012,2026-05-01 20:22,52,66.74,8.5,567.29,AC Slow,Net Banking,Hot,Low
CS023568,CU01961,V01961,S010,2026-04-16 12:42,140,48.14,10.0,481.4,AC Fast,Wallet,Clear,High
CS023569,CU01242,V01242,S010,2026-01-15 03:15,128,21.91,9.0,197.19,DC Ultra Fast 120kW,Debit Card,Rain,Low
CS023570,CU00318,V00318,S022,2026-05-30 12:29,139,9.36,8.5,79.56,DC Ultra Fast 120kW,Wallet,Hot,High
CS023571,CU02293,V02293,S013,2026-03-26 07:44,89,16.44,12.0,197.28,DC Fast 30kW,Debit Card,Clear,Low
CS023572,CU00406,V00406,S020,2026-05-08 05:17,77,51.56,12.0,618.72,AC Slow,Wallet,Clear,Medium
CS023573,CU00992,V00992,S040,2026-06-24 12:55,50,14.93,12.0,179.16,AC Slow,Credit Card,Clear,Medium
CS023574,CU02813,V02813,S020,2026-01-04 11:58,130,44.74,8.5,380.29,AC Fast,Credit Card,Fog,Medium
CS023575,CU01773,V01773,S041,2026-04-22 12:01,107,57.94,11.5,666.31,DC Ultra Fast 120kW,Net Banking,Hot,Low
CS023576,CU01624,V01624,S049,2026-04-11 07:07,140,66.98,11.5,770.27,AC Fast,Wallet,Fog,High
CS023577,CU00067,V00067,S050,2026-02-19 00:53,52,22.54,9.0,202.86,DC Ultra Fast 120kW,Debit Card,Hot,High
CS023578,CU02569,V02569,S018,2026-03-11 10:38,128,50.53,8.5,429.5,DC Fast 30kW,Credit Card,Clear,Low
CS023579,CU02003,V02003,S026,2026-03-24 04:49,97,59.65,8.5,507.02,AC Slow,Debit Card,Fog,Medium
CS023580,CU01571,V01571,S011,2026-02-11 15:39,133,14.85,8.5,126.22,DC Fast 30kW,UPI,Fog,Low
CS023581,CU02714,V02714,S045,2026-04-17 13:06,125,39.73,12.0,476.76,DC Fast 60kW,Wallet,Cloudy,Low
CS023582,CU01769,V01769,S040,2026-01-23 18:25,106,47.96,12.0,575.52,DC Ultra Fast 120kW,UPI,Clear,Medium
CS023583,CU02172,V02172,S048,2026-01-02 05:21,93,18.8,10.0,188.0,DC Fast 30kW,Net Banking,Cloudy,Medium
CS023584,CU01090,V01090,S050,2026-04-07 07:13,130,38.46,9.0,346.14,AC Slow,Net Banking,Clear,Low
CS023585,CU00128,V00128,S008,2026-06-15 04:26,52,23.54,8.5,200.09,AC Fast,Net Banking,Clear,High
CS023586,CU00050,V00050,S009,2026-01-13 18:01,107,48.69,11.5,559.93,DC Fast 30kW,Debit Card,Hot,Low
CS023587,CU00566,V00566,S049,2026-04-11 06:37,21,66.93,11.5,769.7,DC Fast 30kW,Credit Card,Rain,Low
CS023588,CU00506,V00506,S030,2026-03-10 00:31,45,36.84,10.0,368.4,DC Fast 60kW,Debit Card,Fog,Low
CS023589,CU02034,V02034,S046,2026-05-25 14:09,74,64.34,10.0,643.4,DC Ultra Fast 120kW,UPI,Rain,Medium
CS023590,CU02247,V02247,S047,2026-02-01 05:18,88,38.94,9.0,350.46,DC Ultra Fast 120kW,Credit Card,Rain,Medium
CS023591,CU00557,V00557,S033,2026-01-26 22:15,137,20.48,8.5,174.08,AC Fast,Credit Card,Rain,Low
CS023592,CU01281,V01281,S039,2026-04-29 00:06,141,10.22,11.5,117.53,DC Fast 60kW,Wallet,Clear,High
CS023593,CU02978,V02978,S014,2026-03-05 01:52,113,49.25,11.5,566.38,DC Ultra Fast 120kW,Net Banking,Clear,High
CS023594,CU02053,V02053,S017,2026-03-27 18:48,128,59.46,8.5,505.41,DC Fast 60kW,Net Banking,Rain,Medium
CS023595,CU00232,V00232,S020,2026-06-09 03:46,99,13.04,10.0,130.4,DC Fast 30kW,Wallet,Cloudy,High
CS023596,CU00543,V00543,S030,2026-05-18 03:12,21,54.88,9.0,493.92,DC Ultra Fast 120kW,Debit Card,Hot,Medium
CS023597,CU00998,V00998,S040,2026-04-05 04:21,61,51.15,10.0,511.5,DC Fast 60kW,Credit Card,Fog,Medium
CS023598,CU02653,V02653,S035,2026-01-21 07:29,91,44.37,8.5,377.14,AC Slow,UPI,Hot,Medium
CS023599,CU02941,V02941,S025,2026-03-03 03:02,118,11.35,11.5,130.53,DC Fast 60kW,UPI,Clear,Low
CS023600,CU00185,V00185,S004,2026-06-02 00:24,115,28.1,8.5,238.85,DC Fast 30kW,Debit Card,Hot,Medium
CS023601,CU01702,V01702,S032,2026-06-04 10:17,62,19.35,12.0,232.2,DC Ultra Fast 120kW,Wallet,Clear,Medium
CS023602,CU02279,V02279,S038,2026-02-24 05:18,110,31.12,12.0,373.44,AC Fast,UPI,Clear,Low
CS023603,CU02644,V02644,S041,2026-02-27 22:02,120,48.11,11.5,553.26,AC Slow,Debit Card,Fog,Medium
CS023604,CU02520,V02520,S030,2026-01-22 05:38,78,27.95,10.0,279.5,DC Fast 30kW,Net Banking,Fog,High
CS023605,CU00955,V00955,S037,2026-04-14 21:15,50,13.01,11.5,149.62,DC Fast 60kW,Credit Card,Fog,High
CS023606,CU01420,V01420,S017,2026-01-09 20:40,120,35.79,8.5,304.21,DC Fast 60kW,Debit Card,Fog,High
CS023607,CU02222,V02222,S033,2026-06-18 05:48,44,53.36,8.5,453.56,AC Fast,UPI,Hot,Low
CS023608,CU00953,V00953,S001,2026-04-24 13:08,102,44.06,9.0,396.54,DC Fast 30kW,Debit Card,Rain,Medium
CS023609,CU00249,V00249,S022,2026-04-24 23:38,118,41.56,12.0,498.72,AC Slow,Net Banking,Hot,High
CS023610,CU01367,V01367,S045,2026-01-28 05:54,82,29.16,12.0,349.92,AC Fast,UPI,Clear,Medium
CS023611,CU00187,V00187,S044,2026-02-23 13:35,102,15.75,11.5,181.12,DC Ultra Fast 120kW,UPI,Cloudy,Medium
CS023612,CU00445,V00445,S048,2026-05-10 13:24,43,64.45,11.5,741.18,DC Ultra Fast 120kW,Debit Card,Fog,High
CS023613,CU02138,V02138,S007,2026-01-07 12:37,121,13.13,10.0,131.3,DC Fast 60kW,Debit Card,Fog,Low
CS023614,CU02843,V02843,S033,2026-05-26 07:14,94,30.94,8.5,262.99,DC Ultra Fast 120kW,Credit Card,Hot,High
CS023615,CU02868,V02868,S045,2026-05-20 05:01,102,51.97,11.5,597.65,DC Ultra Fast 120kW,Debit Card,Fog,Low
CS023616,CU02419,V02419,S046,2026-05-27 09:12,143,66.25,12.0,795.0,DC Ultra Fast 120kW,Wallet,Cloudy,Low
CS023617,CU02726,V02726,S013,2026-05-08 09:35,138,48.79,11.5,561.09,DC Ultra Fast 120kW,UPI,Fog,High
CS023618,CU01729,V01729,S031,2026-05-14 14:31,103,41.16,8.5,349.86,AC Slow,Debit Card,Clear,Medium
CS023619,CU00672,V00672,S033,2026-01-13 09:42,83,25.37,12.0,304.44,DC Ultra Fast 120kW,Net Banking,Hot,Low
CS023620,CU00514,V00514,S049,2026-02-27 08:44,131,55.0,12.0,660.0,DC Fast 30kW,Credit Card,Clear,Medium
CS023621,CU01003,V01003,S032,2026-05-19 18:11,77,59.82,10.0,598.2,AC Slow,Credit Card,Hot,Low
CS023622,CU02611,V02611,S024,2026-02-10 08:28,22,63.37,9.0,570.33,AC Fast,Net Banking,Hot,Low
CS023623,CU02911,V02911,S009,2026-06-03 02:05,96,70.17,11.5,806.96,AC Fast,Debit Card,Hot,High
CS023624,CU01263,V01263,S001,2026-04-24 23:31,95,71.88,9.0,646.92,DC Fast 30kW,Debit Card,Fog,High
CS023625,CU02514,V02514,S035,2026-05-16 05:23,84,36.21,8.5,307.79,AC Slow,Credit Card,Clear,Medium
CS023626,CU01332,V01332,S012,2026-04-17 12:40,46,66.25,8.5,563.12,AC Slow,Net Banking,Clear,Medium
CS023627,CU02983,V02983,S012,2026-01-09 05:04,63,31.55,9.0,283.95,DC Fast 30kW,UPI,Hot,Low
CS023628,CU01816,V01816,S035,2026-04-29 22:01,125,69.72,12.0,836.64,AC Slow,Debit Card,Fog,High
CS023629,CU01826,V01826,S040,2026-02-02 09:06,111,31.01,11.5,356.62,DC Fast 60kW,UPI,Cloudy,Medium
CS023630,CU02572,V02572,S029,2026-06-16 12:36,20,36.37,9.0,327.33,DC Fast 60kW,Net Banking,Clear,High
CS023631,CU01522,V01522,S019,2026-05-29 11:32,41,65.62,8.5,557.77,DC Fast 60kW,Debit Card,Fog,High
CS023632,CU01018,V01018,S023,2026-05-06 22:34,39,24.2,10.0,242.0,DC Ultra Fast 120kW,Credit Card,Hot,Medium
CS023633,CU02204,V02204,S003,2026-01-28 19:30,80,8.99,9.0,80.91,AC Fast,Wallet,Fog,Medium
CS023634,CU02320,V02320,S033,2026-05-10 15:00,133,32.59,11.5,374.79,AC Fast,Net Banking,Clear,Medium
CS023635,CU00174,V00174,S003,2026-02-03 00:10,51,66.9,9.0,602.1,DC Fast 30kW,Net Banking,Clear,Low
CS023636,CU02845,V02845,S011,2026-05-25 05:13,45,28.09,12.0,337.08,DC Fast 30kW,Credit Card,Rain,Medium
CS023637,CU01807,V01807,S026,2026-02-02 07:36,135,37.8,8.5,321.3,DC Fast 30kW,Net Banking,Clear,Medium
CS023638,CU02919,V02919,S024,2026-02-11 20:48,36,57.95,9.0,521.55,DC Fast 30kW,UPI,Hot,Low
CS023639,CU02362,V02362,S022,2026-04-12 20:11,47,47.41,10.0,474.1,AC Fast,Debit Card,Hot,High
CS023640,CU02630,V02630,S006,2026-04-10 20:56,118,23.95,9.0,215.55,AC Slow,Credit Card,Hot,Medium
CS023641,CU00257,V00257,S026,2026-03-16 11:19,120,34.69,11.5,398.93,DC Ultra Fast 120kW,UPI,Hot,Medium
CS023642,CU02141,V02141,S047,2026-04-16 17:44,108,45.78,12.0,549.36,AC Slow,Net Banking,Hot,Medium
CS023643,CU00047,V00047,S048,2026-05-01 00:41,127,20.39,12.0,244.68,AC Slow,UPI,Cloudy,High
CS023644,CU01775,V01775,S004,2026-05-23 20:51,150,46.14,8.5,392.19,DC Fast 30kW,Net Banking,Cloudy,Medium
CS023645,CU02270,V02270,S026,2026-06-12 04:52,128,55.92,9.0,503.28,AC Fast,Credit Card,Clear,High
CS023646,CU02614,V02614,S012,2026-05-07 14:47,127,21.55,11.5,247.83,AC Fast,Debit Card,Rain,High
CS023647,CU01820,V01820,S044,2026-01-04 11:59,76,34.69,8.5,294.87,DC Fast 60kW,Credit Card,Hot,Low
CS023648,CU00543,V00543,S020,2026-04-18 12:02,29,48.71,8.5,414.04,AC Slow,Debit Card,Hot,Medium
CS023649,CU02080,V02080,S020,2026-04-07 15:02,41,17.6,11.5,202.4,DC Fast 30kW,Net Banking,Hot,Low
CS023650,CU00369,V00369,S037,2026-04-09 12:47,84,31.08,8.5,264.18,AC Slow,Wallet,Clear,High
CS023651,CU00516,V00516,S014,2026-01-29 13:47,82,48.25,8.5,410.12,DC Fast 60kW,UPI,Fog,Low
CS023652,CU00657,V00657,S024,2026-05-23 19:03,93,17.99,10.0,179.9,DC Fast 60kW,UPI,Hot,Low
CS023653,CU02693,V02693,S029,2026-06-02 19:32,130,71.19,12.0,854.28,AC Fast,Debit Card,Clear,High
CS023654,CU00726,V00726,S009,2026-01-21 23:09,95,68.48,8.5,582.08,DC Fast 30kW,Wallet,Cloudy,Medium
CS023655,CU01645,V01645,S022,2026-01-02 08:36,129,27.95,8.5,237.57,DC Fast 60kW,UPI,Hot,Low
CS023656,CU02551,V02551,S003,2026-02-16 17:18,70,71.55,12.0,858.6,AC Slow,Net Banking,Fog,High
CS023657,CU00634,V00634,S037,2026-05-16 09:52,102,31.48,8.5,267.58,DC Fast 60kW,Credit Card,Cloudy,Low
CS023658,CU00045,V00045,S020,2026-06-08 09:50,119,65.73,10.0,657.3,DC Fast 60kW,Net Banking,Hot,Medium
CS023659,CU00163,V00163,S012,2026-03-22 12:16,89,57.08,10.0,570.8,DC Fast 60kW,UPI,Rain,High
CS023660,CU00312,V00312,S009,2026-03-04 14:49,35,66.49,12.0,797.88,AC Slow,UPI,Cloudy,High
CS023661,CU02810,V02810,S025,2026-01-19 12:45,128,56.24,9.0,506.16,AC Slow,Wallet,Clear,Medium
CS023662,CU02761,V02761,S012,2026-04-01 16:11,45,62.04,8.5,527.34,DC Ultra Fast 120kW,Credit Card,Fog,High
CS023663,CU00743,V00743,S010,2026-04-20 06:38,62,13.43,10.0,134.3,DC Fast 60kW,Net Banking,Hot,Low
CS023664,CU00957,V00957,S044,2026-05-07 02:51,37,42.67,11.5,490.71,AC Slow,UPI,Fog,Medium
CS023665,CU01263,V01263,S038,2026-05-26 13:26,29,60.54,8.5,514.59,DC Ultra Fast 120kW,Debit Card,Fog,Medium
CS023666,CU00363,V00363,S007,2026-01-13 16:01,145,70.28,9.0,632.52,AC Fast,Wallet,Clear,Medium
CS023667,CU02424,V02424,S006,2026-06-12 09:36,127,13.04,12.0,156.48,DC Fast 60kW,Net Banking,Hot,High
CS023668,CU02271,V02271,S005,2026-04-24 02:06,132,55.54,9.0,499.86,DC Ultra Fast 120kW,UPI,Clear,Low
CS023669,CU00193,V00193,S043,2026-01-21 06:47,47,35.56,10.0,355.6,DC Ultra Fast 120kW,Wallet,Clear,Low
CS023670,CU02048,V02048,S017,2026-03-20 07:29,122,24.37,10.0,243.7,DC Fast 60kW,Debit Card,Cloudy,Medium
CS023671,CU01648,V01648,S030,2026-02-02 07:49,32,30.95,12.0,371.4,DC Fast 60kW,Credit Card,Cloudy,Medium
CS023672,CU01123,V01123,S043,2026-06-01 19:09,62,32.09,11.5,369.04,DC Ultra Fast 120kW,Debit Card,Rain,Medium
CS023673,CU01535,V01535,S017,2026-03-13 14:14,34,60.26,12.0,723.12,AC Fast,Net Banking,Clear,High
CS023674,CU01624,V01624,S010,2026-03-27 03:26,94,45.73,8.5,388.7,DC Ultra Fast 120kW,Credit Card,Clear,High
CS023675,CU02104,V02104,S010,2026-03-10 03:19,73,38.65,11.5,444.47,DC Fast 60kW,Wallet,Rain,High
CS023676,CU02608,V02608,S025,2026-06-28 05:47,129,66.37,12.0,796.44,DC Fast 60kW,Wallet,Hot,Low
CS023677,CU00600,V00600,S017,2026-04-18 10:48,132,14.19,10.0,141.9,DC Ultra Fast 120kW,Net Banking,Fog,High
CS023678,CU00402,V00402,S047,2026-02-25 10:58,117,64.49,12.0,773.88,AC Slow,Debit Card,Cloudy,High
CS023679,CU02459,V02459,S035,2026-01-22 23:53,106,14.91,10.0,149.1,AC Slow,UPI,Rain,High
CS023680,CU02286,V02286,S039,2026-04-19 11:44,69,63.99,8.5,543.91,DC Ultra Fast 120kW,Net Banking,Rain,High
CS023681,CU01380,V01380,S048,2026-03-04 20:35,100,20.47,8.5,174.0,DC Fast 30kW,Credit Card,Fog,Medium
CS023682,CU00894,V00894,S019,2026-03-29 09:45,70,69.86,10.0,698.6,DC Ultra Fast 120kW,Net Banking,Fog,High
CS023683,CU00401,V00401,S040,2026-03-18 11:03,140,38.74,11.5,445.51,DC Ultra Fast 120kW,Net Banking,Rain,High
CS023684,CU02709,V02709,S045,2026-05-02 20:30,142,36.83,10.0,368.3,AC Slow,Credit Card,Clear,Low
